sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
9.wasm,9.wasm,--alias --ca,alias_ca_d5fbc21e,15.402903,77572,335119,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.79,,80,81,22,7718,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --cf,flatten_alias_cf_720c4f71,1.269892,77572,127972,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.19,,80,81,22,1071,yes,yes,yes,0,no,,
13.wasm,13.wasm,--flatten --alias --memory --collatz,flatten_alias_memory_collatz_9e701067,67.414033,70111,1494103,3,48014,6,6,ok,ok,no_entry,no_entry,,,yes,yes,1.33,,47,51,12,48025,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name --collatz,flatten_name_collatz_0698cc03,1.187692,77572,124727,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.37,,80,81,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name --cf,flatten_name_cf_5258b8fc,1.178166,77572,124745,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,30.64,,80,81,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name --ca,flatten_name_ca_72d51ca7,1.09661,77572,96627,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,41.76,,80,80,22,22,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --memory --collatz,flatten_memory_collatz_f849561b,1.880786,77572,142741,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,27.16,,80,83,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --memory --cf,flatten_memory_cf_7e6c6e65,1.879555,77572,142723,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,26.87,,80,83,22,24,yes,yes,yes,0,no,,
5.wasm,5.wasm,--flatten --alias --name --memory --collatz,flatten_alias_name_memory_collatz_1fd7f505,230.652318,77572,2518675,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.75,,80,84,22,78624,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --name --cf,alias_name_cf_c20d5639,0.940578,77572,77990,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,99.68,,80,80,22,127,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --memory --ca,flatten_memory_ca_1eb05017,1.648753,77572,114641,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.01,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --ca,flatten_alias_ca_8013a965,16.818887,77572,361765,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,8.02,,80,81,22,7718,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --memory --cf,alias_memory_cf_04ef4965,1.390757,77572,95992,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.32,,80,82,22,129,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --name --collatz,alias_name_collatz_c82e484c,15.522846,77572,335033,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.78,,80,81,22,7718,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --name --ca,alias_name_ca_ea4dabcd,14.999781,77572,335079,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.78,,80,81,22,7718,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --memory --collatz,name_memory_collatz_04d0dbba,1.325286,77572,95624,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --memory --cf,name_memory_cf_3b2eb4a7,1.324989,77572,95585,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --memory --collatz,alias_memory_collatz_3f8affd2,17.740222,77572,360695,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.46,,80,83,22,7720,yes,yes,yes,0,no,,
9.wasm,9.wasm,--name --memory --ca,name_memory_ca_507c5467,1.309992,77572,95624,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.51,,80,82,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--alias --memory --ca,alias_memory_ca_bbac67fe,17.710797,77572,360644,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.46,,80,83,22,7720,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --name --cf,flatten_alias_name_cf_1d4f9512,1.295613,77572,128911,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,29.81,,80,81,22,1071,yes,yes,yes,0,no,,
13.wasm,13.wasm,--flatten --alias --name --memory --collatz,flatten_alias_name_memory_collatz_7be8500b,67.460791,70111,1494070,3,48014,6,6,ok,ok,no_entry,no_entry,,,yes,yes,1.34,,47,51,12,48025,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --alias --memory --cf,flatten_alias_memory_cf_a7899988,1.984457,77572,146007,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,26.8,,80,83,22,1073,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name --memory --collatz,flatten_name_memory_collatz_674fab7d,1.879566,77572,142774,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,27.37,,80,83,22,24,yes,yes,yes,0,no,,
9.wasm,9.wasm,--flatten --name --memory --cf,flatten_name_memory_cf_cea44b0a,1.906449,77572,142798,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,27.22,,80,83,22,24,yes,yes,yes,0,no,,
