sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
8.wasm,8.wasm,--flatten --alias --memory --cf,flatten_alias_memory_cf_921767ae,2.04295,77572,146006,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,26.61,,80,83,22,1073,yes,yes,yes,0,no,,
10.wasm,10.wasm,--flatten --alias --memory --collatz,flatten_alias_memory_collatz_3e84beb0,231.765805,77572,2518852,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.75,,80,84,22,78624,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --memory --ca,flatten_alias_memory_ca_b2078414,19.165453,77572,372097,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,7.78,,80,83,22,7720,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --memory --collatz,flatten_name_memory_collatz_7848ce30,1.912221,77572,142778,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,27.13,,80,83,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --memory --cf,flatten_name_memory_cf_16cc4404,1.915287,77572,142752,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,27.14,,80,83,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --name --memory --ca,flatten_name_memory_ca_c35f9d91,1.651352,77572,114646,6,6,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.46,,80,82,22,24,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name --memory --cf,alias_name_memory_cf_dfa0bbc5,1.405041,77572,96005,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,84.3,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name --memory --collatz,alias_name_memory_collatz_d6721db1,17.534277,77572,353052,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.45,,80,83,22,7720,yes,yes,yes,0,no,,
8.wasm,8.wasm,--alias --name --memory --ca,alias_name_memory_ca_d5f720db,17.116116,77572,353094,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,10.45,,80,83,22,7720,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name --memory --cf,flatten_alias_name_memory_cf_e68e9ac3,1.989217,77572,145986,6,1055,10,10,ok,ok,no_entry,no_entry,,,yes,yes,26.87,,80,83,22,1073,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name --memory --ca,flatten_alias_name_memory_ca_89bbbb3b,18.791788,77572,372193,6,7702,10,10,ok,ok,no_entry,no_entry,,,yes,yes,7.67,,80,83,22,7720,yes,yes,yes,0,no,,
8.wasm,8.wasm,--collatz --cf,collatz_cf_ad01060d,0.854066,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
8.wasm,8.wasm,--collatz --ca,collatz_ca_5839174c,0.847407,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
8.wasm,8.wasm,--cf --ca,cf_ca_5123b53b,0.835137,77572,,6,,10,,ok,missing,no_entry,,,,yes,,,,80,,22,,yes,yes,yes,0,no,,
8.wasm,8.wasm,--all,all_70bba967,1.719172,77572,115046,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,36.6,,80,82,22,129,yes,yes,yes,0,no,,
8.wasm,8.wasm,--all --safe,all_safe_6e58484f,1.731668,77572,115031,6,111,10,10,ok,ok,no_entry,no_entry,,,yes,yes,35.9,,80,82,22,129,yes,yes,yes,0,no,,
10.wasm,10.wasm,--flatten --alias --name --memory --collatz,flatten_alias_name_memory_collatz_77e0d41c,237.094886,77572,2518493,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.75,,80,84,22,78624,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --collatz,flatten_alias_collatz_48a49f88,202.243361,77572,2422841,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.75,,80,82,22,78622,yes,yes,yes,0,no,,
8.wasm,8.wasm,--flatten --alias --name --collatz,flatten_alias_name_collatz_37032d08,206.00996,77572,2423250,6,78606,10,10,ok,ok,no_entry,no_entry,,,yes,yes,0.75,,80,82,22,78622,yes,yes,yes,0,no,,
