sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
list_test_filter2.wasm,list/list_test_filter2.wasm,add_sub_transformation,mut13,53363,47254,22,22,4,4,6372.35,yes,yes,60061.1,ok,268.52,err,yes,yes,99.29,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,eqz_transformation,mut15,53363,47713,22,22,4,4,5213.37,yes,yes,60061.1,ok,253.28,err,yes,yes,98.86,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,direct_to_indirect,mut12,55286,50103,22,325,4,4,4983.32,yes,yes,60061.04,ok,299.98,err,yes,yes,98.2,100.0,99,1,120,423,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,function_insertion,mut2,55286,87876,22,22,4,4,5844.72,yes,yes,60061.04,ok,384.39,err,yes,yes,38.77,100.0,99,1,120,220,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,data_encryption,mut8,52077,46863,21,21,4,13,5353.15,yes,yes,60061.04,ok,233.71,err,yes,yes,98.09,100.0,93,1,113,115,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,import_insertion,mut1,52077,48489,21,21,4,4,5267.17,yes,yes,60061.04,ok,222.63,err,yes,yes,98.74,100.0,93,1,113,209,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,function_body_cloning,mut3,52077,46050,21,21,4,4,5714.17,yes,yes,60061.04,ok,260.57,err,yes,yes,99.38,100.0,93,1,113,113,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,function_sig_insertion,mut0,52077,47251,21,21,4,4,4927.59,yes,yes,60061.04,ok,295.56,err,yes,yes,93.79,100.0,93,1,113,113,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,constant_value_splitting,mut18,55286,49002,22,22,4,4,5655.9,yes,yes,60061.04,ok,79.7,err,yes,yes,99.29,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,offset_expansion,mut16,53363,53555,22,22,4,4,5599.19,yes,yes,60061.1,ok,269.6,err,yes,yes,90.2,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,global_insertion,mut4,52077,47003,21,21,4,4,5141.53,yes,yes,60061.04,ok,257.88,err,yes,yes,98.96,100.0,93,1,113,113,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,element_insertion,mut5,52077,46890,21,21,4,4,5681.21,yes,yes,60061.04,ok,248.29,err,yes,yes,99.02,100.0,93,1,113,113,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,export_insertion,mut6,52077,49060,21,21,4,4,5530.57,yes,yes,60061.04,ok,275.32,err,yes,yes,99.01,100.0,93,101,113,113,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,function_insertion,mut2,52077,87269,21,21,4,4,5362.32,yes,yes,60061.04,ok,344.29,err,yes,yes,39.37,100.0,93,1,113,213,yes,yes,yes,0,no,,
list_test_filter2.wasm,list/list_test_filter2.wasm,constant_value_transformation,mut19,53363,60658,22,22,4,4,6003.55,yes,yes,60061.1,ok,268.66,err,yes,yes,85.85,100.0,95,1,116,116,yes,yes,yes,0,no,,
list_test_replaceAt.wasm,list/list_test_replaceAt.wasm,data_insertion,mut7,52480,242433,21,21,4,4,5557.17,yes,yes,60061.03,ok,259.54,err,yes,yes,79.33,100.0,93,1,113,113,yes,yes,yes,0,no,,
list_test_removeLast.wasm,list/list_test_removeLast.wasm,direct_to_indirect,mut12,52077,47097,21,311,4,4,5328.81,yes,yes,60061.04,ok,314.75,err,yes,yes,98.22,100.0,93,1,113,403,yes,yes,yes,0,no,,
list_test_iterDescAdd.wasm,list/list_test_iterDescAdd.wasm,mba_transformation,mut17,55286,52063,22,22,4,4,6315.42,yes,yes,60061.04,ok,246.7,err,yes,yes,95.43,100.0,99,1,120,120,yes,yes,yes,0,no,,
list_test_zipIterRemove.wasm,list/list_test_zipIterRemove.wasm,opaque_predicate_insertion,mut11,55925,104065,20,20,4,4,6327.02,yes,yes,60060.96,ok,489.8,err,yes,yes,31.64,100.0,95,1,114,114,yes,yes,yes,0,no,,
