sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
bluegrassrivals.com.wasm,bluegrassrivals.com.wasm,nop_insertion,mut9,70972,96888,2,2,6,6,15484.49,yes,yes,13.33,ok,256.0,err,yes,yes,54.97,100.0,45,7,40,40,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,offset_expansion,mut16,70972,74217,2,2,6,6,5477.41,yes,yes,29.88,ok,64.79,err,yes,yes,53.22,100.0,45,7,40,40,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,shift_transformation,mut14,70972,73314,2,2,6,6,6134.91,yes,yes,29.88,ok,64.89,err,yes,yes,35.91,100.0,45,7,40,40,yes,yes,yes,0,no,,
worker.wasm,worker.wasm,constant_value_splitting,mut18,70972,84791,2,2,6,6,7445.42,yes,yes,14.51,ok,306.07,err,yes,yes,30.46,100.0,45,7,40,40,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,function_insertion,mut2,70972,92884,2,2,6,6,5985.54,yes,yes,29.88,ok,301.81,err,yes,yes,42.29,100.0,45,7,40,140,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,function_body_cloning,mut3,70972,125258,2,4,6,6,5704.3,yes,yes,29.88,ok,342.25,err,yes,yes,30.61,100.0,45,7,40,71,yes,yes,yes,0,no,,
bluegrassrivals.com.wasm,bluegrassrivals.com.wasm,constant_value_splitting,mut18,70972,84757,2,2,6,6,7896.52,yes,yes,13.33,ok,262.21,err,yes,yes,37.89,100.0,45,7,40,40,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,opaque_predicate_insertion,mut11,70972,90311,2,2,6,6,5404.58,yes,yes,13.81,ok,310.82,err,yes,yes,29.49,100.0,45,7,40,40,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,mba_transformation,mut17,104666,158417,6,6,6,6,10288.83,yes,yes,14.47,ok,453.53,err,yes,yes,68.77,100.0,103,24,85,85,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,function_body_cloning,mut3,104666,196594,6,12,6,6,8144.64,yes,yes,14.47,ok,443.98,err,yes,yes,39.83,100.0,103,24,85,153,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,export_insertion,mut6,104666,107423,6,6,6,6,7129.14,yes,yes,13.11,ok,286.46,err,yes,yes,98.58,100.0,103,124,85,85,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,nop_insertion,mut9,70972,96888,2,2,6,6,13226.28,yes,yes,13.81,ok,78.5,err,yes,yes,54.97,100.0,45,7,40,40,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,add_sub_transformation,mut13,104666,103522,6,6,6,6,8024.76,yes,yes,13.11,ok,65.16,err,yes,yes,98.87,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,direct_to_indirect,mut12,104666,104539,6,325,6,6,6495.65,yes,yes,13.11,ok,77.28,err,yes,yes,97.94,100.0,103,24,85,404,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,mba_transformation,mut17,70972,132109,2,2,6,6,6752.7,yes,yes,13.81,ok,516.38,err,yes,yes,36.79,100.0,45,7,40,40,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,offset_expansion,mut16,104666,107585,6,6,6,6,7474.2,yes,yes,13.11,ok,72.53,err,yes,yes,93.26,100.0,103,24,85,85,yes,yes,yes,0,no,,
jazecminer.wasm,jazecminer.wasm,opaque_predicate_insertion,mut11,26491,60528,4,4,4,4,4446.86,yes,yes,10.38,ok,300.85,err,yes,yes,31.42,100.0,89,19,74,74,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,function_sig_insertion,mut0,104666,104768,6,6,6,6,6132.06,yes,yes,13.11,ok,284.7,err,yes,yes,99.03,100.0,103,24,85,85,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,opaque_predicate_insertion,mut11,70972,90107,2,2,6,6,5524.97,yes,yes,29.88,ok,285.11,err,yes,yes,29.73,100.0,45,7,40,40,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,data_insertion,mut7,104666,290379,6,6,6,106,9948.59,yes,yes,14.47,ok,285.23,err,yes,yes,84.97,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,element_insertion,mut5,104666,104363,6,6,6,6,7084.04,yes,yes,13.11,ok,252.76,err,yes,yes,99.19,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,eqz_transformation,mut15,104666,103654,6,6,6,6,7310.39,yes,yes,13.11,ok,63.76,err,yes,yes,99.33,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,import_insertion,mut1,104666,106262,6,6,6,6,7538.36,yes,yes,13.11,ok,284.69,err,yes,yes,99.03,100.0,103,24,85,182,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,global_insertion,mut4,104666,104456,6,6,6,6,6636.12,yes,yes,13.11,ok,295.76,err,yes,yes,99.07,100.0,103,24,85,85,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,opaque_predicate_insertion,mut11,104666,142049,6,6,6,6,8126.25,yes,yes,14.47,ok,403.18,err,yes,yes,24.93,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,function_insertion,mut2,104666,143390,6,6,6,6,6490.47,yes,yes,13.11,ok,371.05,err,yes,yes,49.44,100.0,103,24,85,185,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,nop_insertion,mut9,70972,96888,2,2,6,6,13728.62,yes,yes,29.88,ok,72.82,err,yes,yes,54.97,100.0,45,7,40,40,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,constant_value_splitting,mut18,104666,125535,6,6,6,6,8408.13,yes,yes,14.47,ok,327.79,err,yes,yes,53.47,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,data_encryption,mut8,104666,111845,6,6,6,331,7123.46,yes,yes,13.11,ok,323.0,err,yes,yes,96.88,100.0,103,24,85,87,yes,yes,yes,0,no,,
cryptpnight.wasm,cryptpnight.wasm,constant_value_splitting,mut18,70972,84778,2,2,6,6,6276.46,yes,yes,13.81,ok,280.42,err,yes,yes,36.62,100.0,45,7,40,40,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,mba_transformation,mut17,70972,131367,2,2,6,6,6244.07,yes,yes,29.88,ok,436.82,err,yes,yes,36.93,100.0,45,7,40,40,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,shift_transformation,mut14,104666,109423,6,6,6,6,6712.81,yes,yes,13.11,ok,74.9,err,yes,yes,67.82,100.0,103,24,85,85,yes,yes,yes,0,no,,
justproxy.co.uk.wasm,justproxy.co.uk.wasm,constant_value_splitting,mut18,70972,84764,2,2,6,6,6534.17,yes,yes,29.88,ok,236.96,err,yes,yes,37.15,100.0,45,7,40,40,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,constant_value_transformation,mut19,104666,130089,6,6,6,6,10243.22,yes,yes,14.47,ok,278.73,err,yes,yes,86.09,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,mba_transformation,mut17,104666,158389,6,6,6,6,7895.74,yes,yes,13.11,ok,449.63,err,yes,yes,68.79,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,constant_value_splitting,mut18,104666,125510,6,6,6,6,8079.46,yes,yes,13.11,ok,315.74,err,yes,yes,44.1,100.0,103,24,85,85,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,function_body_cloning,mut3,104666,196625,6,12,6,6,6895.07,yes,yes,13.11,ok,444.43,err,yes,yes,41.1,100.0,103,24,85,153,yes,yes,yes,0,no,,
webminer_v1.wasm,webminer_v1.wasm,data_insertion,mut7,104666,299835,6,6,6,130,7263.7,yes,yes,13.11,ok,205.44,err,yes,yes,84.32,100.0,103,24,85,85,yes,yes,yes,0,no,,
draftdayprospects.com_fd349fd98c7740ae.ok.wasm,draftdayprospects.com_fd349fd98c7740ae.ok.wasm,nop_insertion,mut9,104666,149964,6,6,6,6,26184.15,yes,yes,14.47,ok,272.95,err,yes,yes,69.41,100.0,103,24,85,85,yes,yes,yes,0,no,,
