sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,global_insertion,mut4,120672,121646,1,1,9,9,2774.7,yes,yes,69.69,ok,176.41,err,yes,yes,99.93,100.0,13,13,166,166,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,element_insertion,mut5,120672,121544,1,1,9,9,4166.16,yes,yes,69.69,ok,193.32,err,yes,yes,99.94,100.0,13,13,166,166,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,data_insertion,mut7,120672,2390066,1,1,9,195,7973.64,yes,yes,69.69,ok,169.74,err,yes,yes,58.5,100.0,13,13,166,166,yes,yes,yes,0,no,,
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,mba_transformation,mut17,98376,108136,18,18,4,4,5363.62,yes,yes,83.22,ok,271.02,err,yes,yes,92.94,100.0,51,51,168,168,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,export_insertion,mut6,120672,123990,1,1,9,9,4050.04,yes,yes,69.69,ok,197.97,err,yes,yes,99.94,100.0,13,113,166,166,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,data_encryption,mut8,120672,125323,1,1,9,139,4090.44,yes,yes,69.69,ok,184.59,err,yes,yes,97.29,100.0,13,13,166,168,yes,yes,yes,0,no,,
de2e68f58b4bdd166b49fcccdb191510c2d28786a8c60c16eb70d093bff95d33.wasm,de2e68f58b4bdd166b49fcccdb191510c2d28786a8c60c16eb70d093bff95d33.wasm,opaque_predicate_insertion,mut11,325858,754247,575,575,15,15,10019.94,yes,yes,106.83,ok,1430.55,err,yes,yes,24.46,100.0,44,44,1448,1448,yes,yes,yes,0,no,,
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,direct_to_indirect,mut12,98376,100421,18,679,4,4,5003.13,yes,yes,83.22,ok,361.12,err,yes,yes,98.28,100.0,51,51,168,829,yes,yes,yes,0,no,,
ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,ed252564ab29dd8319e9502f858abe791b1b99c49b3a970b182e5315ccfa8713.wasm,import_insertion,mut1,98376,101086,18,18,4,4,5144.73,yes,yes,83.22,ok,244.15,err,yes,yes,99.95,100.0,51,51,168,268,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,import_insertion,mut1,120672,123457,1,1,9,9,4002.71,yes,yes,69.69,ok,187.1,err,yes,yes,99.88,100.0,13,13,166,264,yes,yes,yes,0,no,,
7da67d65ec9c8e79ddfc54470556254b641ae68858cba19af207f6c75eb0a6f5.wasm,7da67d65ec9c8e79ddfc54470556254b641ae68858cba19af207f6c75eb0a6f5.wasm,constant_value_transformation,mut19,306923,385554,154,154,8,8,14273.78,yes,yes,105.59,ok,609.41,err,yes,yes,84.69,100.0,155,9,300,300,yes,yes,yes,0,no,,
d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,d7196e3d7e9aedca60a8c97f5c1a70076651f6a4f6a89a9f7166d1169850ba78.wasm,add_sub_transformation,mut13,120672,120675,1,1,9,9,4680.3,yes,yes,69.69,ok,176.41,err,yes,yes,99.99,100.0,13,13,166,166,yes,yes,yes,0,no,,
67ea2b627690e76652e70ae10ab709663c6eb4294b7a0c6de097b5c48a592e80.wasm,67ea2b627690e76652e70ae10ab709663c6eb4294b7a0c6de097b5c48a592e80.wasm,function_sig_insertion,mut0,50159,51372,9,9,4,4,2854.28,yes,yes,44.38,ok,164.6,err,yes,yes,98.73,100.0,9,9,164,164,yes,yes,yes,0,no,,
67ea2b627690e76652e70ae10ab709663c6eb4294b7a0c6de097b5c48a592e80.wasm,67ea2b627690e76652e70ae10ab709663c6eb4294b7a0c6de097b5c48a592e80.wasm,import_insertion,mut1,50159,52619,9,9,4,4,2105.73,yes,yes,44.38,ok,151.79,err,yes,yes,85.63,100.0,9,9,164,261,yes,yes,yes,0,no,,
